q,deltaI_0.6ns,deltaI_-5ns
2.0763459861471505,-0.12563843999829336,-0.08254307615253771
2.082042408605716,-0.18102292540355858,-0.11008875887258292
2.0877388310642817,-0.22850421905088109,-0.05928233130268774
2.093435253522847,-0.22581253538928556,0.012543941578456686
2.0991316759814125,-0.14280836916006256,0.04251900913577903
2.1048280984399783,-0.15079132439854886,0.12950001821011725
2.1105245208985437,0.06831541562187178,0.14565311442541526
2.1162209433571095,0.21599629698309644,0.049446691567955
2.121917365815675,0.365014743117553,-0.02290182792296891
2.1276137882742403,0.4945831497745246,-0.07660331282759601
2.133310210732806,0.7592327176957665,-0.09303847070109826
2.1390066331913715,1.3569113455757298,-0.10530184340146215
2.1447030556499374,1.9829588250814045,-0.15624561525255481
2.1503994781085027,2.513517780241864,-0.2187317764400971
2.156095900567068,2.7163772233125454,-0.2389726987732386
2.161792323025634,2.2861791217170704,-0.3014315118710105
2.1674887454841993,1.3204285076790712,-0.248008723658542
2.173185167942765,-0.03105257867554085,-0.325184898477393
2.1788815904013306,-1.1479826359690413,-0.3742773955856137
2.184578012859896,-2.136932212060234,-0.46061268511634423
2.1902744353184618,-2.6533237758408688,-0.45975719210979243
2.195970857777027,-2.7729376929605922,-0.5102191062847712
2.201667280235593,-2.6701502209310286,-0.46962060746834133
2.2073637026941584,-2.4761015421142165,-0.4115817077283151
2.2130601251527238,-2.2635084950332365,-0.35531247977298214
2.2187565476112896,-1.8034181392811763,-0.25218233991071337
2.224452970069855,-1.5397947522892084,-0.23651162438879542
2.230149392528421,-1.2819082112299658,-0.2535366107117347
2.235845814986986,-1.1789778773432713,-0.25969934021672536
2.2415422374455516,-1.0499128536229914,-0.22709365439395676
2.2472386599041174,-0.9187518256268203,-0.13117409767689686
2.252935082362683,-0.5162641874891162,-0.1292354235135159
2.2586315048212486,-0.3375622401254596,-0.2040266011866824
2.264327927279814,-0.19102222314635153,-0.2510149829586374
2.2700243497383794,-0.2788791179618717,-0.29618924571251254
2.2757207721969452,-0.19665781101085839,-0.20301726638591405
2.2814171946555106,-0.09533122646490273,-0.14416118764920213
2.2871136171140765,0.04098195126708025,-0.025977313964525753
2.292810039572642,0.12705433679602132,-0.010881696209445197
2.2985064620312072,0.21130887234828707,-0.03495759212063502
2.304202884489773,0.2026999842174628,-0.01794257197954646
2.3098993069483384,0.15339309534040177,-0.013804697883289266
2.3155957294069043,-0.06433658028073841,0.011321308694245533
2.3212921518654697,0.00270645264110621,0.05885565354416739
2.326988574324035,0.047905937452446264,0.08719674868011035
2.332684996782601,0.0788211642275661,0.09879409806679376
2.3383814192411663,0.09106042933148978,0.09059418552778968
2.344077841699732,-0.055928608277739406,0.015465654805322299
2.3497742641582975,-0.1291805277073692,-0.06310671269565159
2.355470686616863,0.0016161970437220251,-0.09621164791471654
2.3611671090754287,0.06928434919714205,-0.03846084517204736
2.366863531533994,0.03672155783377824,0.0068204228301338285
2.37255995399256,0.01693318165656347,0.017605494424754484
2.3782563764511258,-0.0869998852686896,0.02596960909346048
2.383952798909691,-0.09649477447381213,0.006494052682796394
2.389649221368257,-0.06955437328096842,-0.011784109602066882
2.3953456438268224,0.007333674352367861,-0.044325016128782084
2.401042066285388,0.09049605425873565,-0.0779125293963581
2.4067384887439536,0.13727617752946736,-0.13906591594193424
2.412434911202519,0.09013016244659272,-0.14470939381971826
2.418131333661085,0.14524543982249974,-0.14859024757500827
2.42382775611965,0.19840465128766782,-0.05556294246382226
2.429524178578216,0.21236045585164043,0.02953029907285115
2.4352206010367814,0.21702299318743515,0.02731152535410287
2.440917023495347,0.12885634760295,0.03666696150533106
2.4466134459539126,0.07017860347888104,-0.012760831915943342
2.452309868412478,0.044841215747745154,-0.016184132740492928
2.458006290871044,0.13403873677892184,-0.03748716307112508
2.463702713329609,0.06191535556252028,0.037477146955221315
2.4693991357881746,-0.0055792450178447925,0.03036703803578015
2.4750955582467404,-0.1112627649785615,-0.0004973825068034898
2.480791980705306,-0.1892858625391346,-0.05896436840566823
2.4864884031638717,-0.09390754789980493,-0.03985159211704777
2.492184825622437,-0.19401943719748466,-0.00786687983606971
2.4978812480810024,-0.07399508942707644,0.07038336145006618
2.5035776705395683,-0.056376917102721115,0.08525962592436877
2.5092740929981336,0.08770643910571471,0.13084946757577032
2.5149705154566995,0.19046193714394474,0.13657313212824845
2.520666937915265,0.11844814149126556,0.0865826876189389
2.5263633603738302,0.13292954099061502,0.011468705116692065
2.532059782832396,0.11955959149480094,-0.05891998164789097
2.5377562052909615,0.11746932999342923,-0.06364815243846052
2.5434526277495273,0.058676773142558994,-0.01980586502867686
2.5491490502080927,-0.08448839684771081,-0.0036747680505127256
2.554845472666658,-0.08989245543138494,-0.07186006815785369
2.560541895125224,-0.06666898137461044,-0.11297080345002204
2.5662383175837893,0.02088982856454352,-0.12198735421442224
2.571934740042355,0.00794861948897093,-0.14336237967317872
2.5776311625009205,-0.06213050583924778,-0.14183240441676453
2.583327584959486,-0.14233141019565626,-0.10916032087919142
2.5890240074180517,-0.11930899005411813,-0.07403485870766136
2.594720429876617,-0.005636027335962862,-0.012789448652084222
2.600416852335183,-0.011535489839466857,-0.029447144590429793
2.6061132747937483,0.03723632928226076,-0.022709195441073162
2.6118096972523137,0.0679592674716506,0.03406881455340011
2.6175061197108795,0.29849807355161967,0.09026249517209986
2.623202542169445,0.5003185905241074,0.11804898407523896
2.6288989646280108,0.6172091811545033,0.1216047204783208
2.634595387086576,0.728190863213876,0.11679495370994156
2.6402918095451415,0.6737655994405882,0.061574641517627746
